"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,1.65692162607835,0.258,0.073,0,"5","Negr1"
0,1.19425162884228,0.304,0.119,0,"5","Faah"
0,1.14036033852901,0.296,0.111,0,"5","B3gnt8"
0,1.18944962852956,0.299,0.114,0,"5","Prmt2"
0,1.2040500153227,0.301,0.116,0,"5","Hlcs"
0,0.754380128764036,0.354,0.169,0,"5","Nfatc3"
0,1.34513772006566,0.276,0.092,0,"5","Tsga10"
0,1.43142007792865,0.276,0.092,0,"5","Tchp"
0,0.991034855761622,0.301,0.117,0,"5","Tnik"
0,1.7638609018685,0.252,0.068,0,"5","Wdr31"
0,1.78711405673545,0.25,0.066,0,"5","Tmem136"
0,1.22898935722288,0.297,0.113,0,"5","Coq10a"
0,1.76528968251541,0.254,0.07,0,"5","Fbxo16"
0,0.855994980167752,0.349,0.165,0,"5","Trio"
0,0.919443592848992,0.333,0.15,0,"5","Sclt1"
0,1.42136016910116,0.28,0.097,0,"5","Fam241b"
0,0.977271321511933,0.336,0.153,0,"5","Cask"
0,1.28137044299852,0.284,0.101,0,"5","Mppe1"
0,1.13652816689576,0.274,0.092,0,"5","Elavl2"
0,1.4245745061688,0.273,0.091,0,"5","4930430F08Rik"
0,0.897222810387502,0.336,0.154,0,"5","Slf2"
0,1.07378990899774,0.312,0.13,0,"5","Ralgds"
0,1.68244218948989,0.254,0.072,0,"5","Gm13830"
0,1.73434901339111,0.25,0.068,0,"5","Ctnna2"
0,1.02967617789812,0.315,0.133,0,"5","Ythdc2"
0,0.917447802863268,0.327,0.146,0,"5","Trmt1l"
0,1.37643828009965,0.269,0.088,0,"5","Gpat3"
0,0.864853307809984,0.346,0.165,0,"5","Casp6"
0,0.886177212307218,0.343,0.163,0,"5","Arl6ip6"
0,1.32987391719643,0.269,0.089,0,"5","Lrp8"
0,0.964571894611606,0.324,0.144,0,"5","Cdadc1"
0,1.10296964329974,0.284,0.104,0,"5","Peg3"
0,1.72992575399185,0.25,0.07,0,"5","Slc37a1"
0,1.61611563653736,0.258,0.078,0,"5","Plxna3"
0,0.871871980523761,0.338,0.159,0,"5","Zfp516"
0,1.07668560212169,0.297,0.118,0,"5","Scai"
0,1.0046387730749,0.318,0.139,0,"5","Trappc13"
0,1.13784213636514,0.296,0.117,0,"5","Gm50240"
0,1.20927755466091,0.289,0.11,0,"5","Slc25a27"
0,1.22736252818861,0.276,0.098,0,"5","Smim5"
0,1.09924425161572,0.303,0.125,0,"5","Erlin1"
0,1.53456367729587,0.264,0.087,0,"5","Rnd2"
0,1.62565992483145,0.253,0.076,0,"5","Mgmt"
0,1.00816604105174,0.314,0.137,0,"5","Ick"
0,1.28956683813709,0.275,0.099,0,"5","Parp6"
0,1.32943141150737,0.269,0.093,0,"5","Tmed8"
0,1.05828164553585,0.305,0.129,0,"5","Spata6"
0,1.1120819524505,0.293,0.117,0,"5","Pigq"
0,1.08275509701457,0.294,0.118,0,"5","Anks1"
0,0.993954561676772,0.315,0.139,0,"5","Ptar1"
0,0.980350996014802,0.28,0.105,0,"5","Slc7a5"
0,1.25493889903378,0.278,0.103,0,"5","Rab2b"
0,0.833444182049075,0.333,0.158,0,"5","Uhmk1"
0,1.41343386173407,0.269,0.094,0,"5","Ppp1r16a"
0,1.11686165609979,0.293,0.118,0,"5","Bcar3"
0,0.932430279614749,0.294,0.119,0,"5","Dennd5b"
0,1.0803275721912,0.29,0.115,0,"5","Myh10"
0,0.993452252893693,0.312,0.137,0,"5","Mpp5"
0,0.98855715410717,0.313,0.138,0,"5","Fer"
0,1.10627893804032,0.298,0.123,0,"5","Rprd1a"
0,1.38871157688975,0.267,0.093,0,"5","Pacsin3"
0,1.32759228130588,0.271,0.097,0,"5","Tmem138"
0,1.27831486482993,0.279,0.106,0,"5","Hdac11"
0,1.20362280841041,0.277,0.104,0,"5","Pcdh19"
0,1.32484510145469,0.271,0.098,0,"5","Ehbp1"
0,1.47771075306904,0.255,0.082,0,"5","Clip3"
0,1.02810143538952,0.299,0.126,0,"5","Scap"
0,0.93519117258831,0.313,0.141,0,"5","Rpe"
0,0.627042055375204,0.289,0.117,0,"5","Kif5c"
0,0.966261284044747,0.284,0.112,0,"5","Arhgef3"
0,1.41027257676794,0.252,0.08,0,"5","Pacsin1"
0,1.1857727848865,0.275,0.104,0,"5","Orai2"
0,0.39357148133184,0.92,0.749,0,"5","Csnk1a1"
0,1.34070169847129,0.264,0.093,0,"5","Slx4ip"
0,0.941387396731478,0.32,0.149,0,"5","Rab3ip"
0,0.895663104910102,0.326,0.155,0,"5","Med9"
0,0.842312194855543,0.324,0.153,0,"5","Usf3"
0,1.01246547922001,0.308,0.137,0,"5","Gtf2ird1"
0,1.09137664923164,0.294,0.123,0,"5","Smpd1"
0,1.13050217604466,0.285,0.114,0,"5","Abhd8"
0,1.23747906003379,0.276,0.106,0,"5","Ptges2"
0,1.392945059426,0.258,0.088,0,"5","Lrrc49"
0,0.938815992231823,0.314,0.144,0,"5","Rpap3"
0,1.46331181557326,0.253,0.083,0,"5","Aph1b"
0,0.890915239526587,0.277,0.108,0,"5","Cmpk2"
0,1.37374806566357,0.258,0.089,0,"5","Gca"
0,1.17558563282245,0.264,0.095,0,"5","Prom1"
0,0.893129381907762,0.314,0.145,0,"5","Erf"
0,1.31420231877513,0.266,0.097,0,"5","Usp31"
0,0.965817767177025,0.304,0.135,0,"5","Atrn"
0,1.45576143037984,0.251,0.082,0,"5","Sv2a"
0,1.15186593495466,0.282,0.113,0,"5","Mvk"
0,1.14352747660522,0.275,0.107,0,"5","6430590A07Rik"
0,1.15400534200006,0.279,0.111,0,"5","Sfmbt1"
0,0.879223505227054,0.316,0.148,0,"5","Hgs"
0,1.32038967888075,0.261,0.093,0,"5","Setdb2"
0,1.38824875935645,0.256,0.088,0,"5","Fam118a"
0,0.946425640725986,0.299,0.131,0,"5","Dennd1a"
0,1.03769903269281,0.292,0.124,0,"5","Sympk"
0,0.727570588023368,0.987,0.82,0,"5","Kif5b"
0,1.3443105608223,0.258,0.091,0,"5","Noct"
0,1.34408699784784,0.258,0.091,0,"5","2610301B20Rik"
0,0.885661815922987,0.309,0.142,0,"5","Dop1a"
0,1.32771023891156,0.256,0.089,0,"5","Prr7"
0,1.20909266718253,0.269,0.103,0,"5","Zfp688"
0,1.20336481644476,0.269,0.103,0,"5","Cfap410"
0,1.09612301839189,0.282,0.116,0,"5","Thap11"
0,1.13939655489266,0.277,0.112,0,"5","Mcu"
0,1.14252620738713,0.274,0.109,0,"5","Tmem161b"
0,1.04408016026703,0.287,0.122,0,"5","Naf1"
0,1.17090433161728,0.27,0.106,0,"5","Dcaf6"
0,1.16943737159558,0.272,0.108,0,"5","Fktn"
0,1.29627481585047,0.261,0.097,0,"5","Coq4"
0,0.912812434601467,0.308,0.144,0,"5","Slc25a16"
0,1.02942928738964,0.289,0.125,0,"5","Dnal4"
0,1.21622897752823,0.264,0.101,0,"5","Bcl2l2"
0,0.681397990410279,0.292,0.129,0,"5","Heg1"
0,1.03167126634311,0.279,0.117,0,"5","Mlxip"
0,1.04188260378416,0.291,0.129,0,"5","2010320M18Rik"
0,1.078483403372,0.282,0.12,0,"5","Ofd1"
0,1.28182599140627,0.254,0.093,0,"5","Shroom3"
0,1.00569354478539,0.285,0.124,0,"5","Tpgs2"
0,0.503865618965718,0.973,0.812,0,"5","Atpif1"
0,1.13246725101284,0.27,0.11,0,"5","Pcca"
0,1.10330501326632,0.272,0.112,0,"5","Ppp2r2b"
0,1.20822190063749,0.26,0.1,0,"5","Fam199x"
0,0.965746039359663,0.282,0.122,0,"5","Phf1"
0,0.99298720824593,0.279,0.12,0,"5","Wdfy1"
0,1.04001288440336,0.277,0.118,0,"5","Ift46"
0,1.26285298789908,0.25,0.091,0,"5","Lca5"
0,1.21698208377614,0.254,0.095,0,"5","Tecpr2"
0,0.919862502442299,0.288,0.129,0,"5","Ago3"
0,0.99699125997087,0.287,0.128,0,"5","Rcbtb1"
0,1.09359024304846,0.267,0.109,0,"5","Mfn2"
0,1.25154009433678,0.257,0.099,0,"5","Thop1"
0,0.936099145332154,0.287,0.129,0,"5","Gm49336"
0,0.995925912399174,0.277,0.12,0,"5","Trip4"
0,1.02005631069319,0.28,0.123,0,"5","Stx3"
0,1.1902290986996,0.254,0.097,0,"5","Pip4k2b"
0,0.960081489393402,0.283,0.126,0,"5","Ercc5"
0,1.03463632847687,0.29,0.133,0,"5","Serinc2"
0,0.992739172944432,0.279,0.123,0,"5","Pogk"
0,0.971932425025367,0.281,0.125,0,"5","Zfp398"
0,1.14290890027113,0.262,0.106,0,"5","Wdr6"
0,1.0395666289487,0.269,0.113,0,"5","Git1"
0,1.16007705343609,0.257,0.101,0,"5","Cep89"
0,1.14437219180127,0.254,0.098,0,"5","Pllp"
0,1.13395991444977,0.256,0.1,0,"5","Peg13"
0,1.02760835192877,0.268,0.113,0,"5","Necap1"
0,1.07527600010515,0.266,0.111,0,"5","Nkiras2"
0,1.10107694975396,0.257,0.102,0,"5","Itsn1"
0,0.907215007423429,0.268,0.114,0,"5","Fam13c"
0,0.969193928863409,0.281,0.127,0,"5","Scamp1"
0,1.07909974090284,0.261,0.108,0,"5","Vezt"
0,1.03273728085824,0.266,0.113,0,"5","Robo1"
0,1.1835391778266,0.251,0.098,0,"5","C9orf72"
0,1.15993795117427,0.251,0.098,0,"5","Mcm9"
0,1.00017292624856,0.265,0.113,0,"5","Brf1"
0,1.0289785270601,0.266,0.115,0,"5","Tmem199"
0,1.00176143409624,0.271,0.12,0,"5","5730455P16Rik"
0,0.645903355122392,0.982,0.832,0,"5","Ywhae"
0,1.17525143896474,0.25,0.1,0,"5","Macrod2"
0,1.02282625474793,0.258,0.109,0,"5","Mmp15"
0,1.11079208165472,0.251,0.102,0,"5","Ankrd46"
0,1.06394409624545,0.255,0.107,0,"5","Ppp6r2"
0,1.00491657409644,0.256,0.109,0,"5","Fbxo8"
0,0.377429164844417,0.937,0.792,0,"5","Uqcrq"
0,0.464162845292009,0.966,0.829,0,"5","Cox5a"
0,0.413783589714191,0.97,0.838,0,"5","Slc25a5"
0,0.538978829844793,0.989,0.864,0,"5","Dnaja1"
0,0.374012690212014,0.96,0.836,0,"5","Ndufa13"
0,0.266538902865604,0.983,0.862,0,"5","Atp6v0c"
0,0.397826829084772,0.973,0.853,0,"5","Tax1bp1"
0,0.562188832662361,0.979,0.861,0,"5","Cox5b"
0,0.389555411907606,0.962,0.844,0,"5","Hnrnpu"
0,0.59632970618037,0.984,0.874,0,"5","Eif4g2"
0,0.496990247280969,0.983,0.874,0,"5","Atox1"
0,0.688178923926796,0.995,0.886,0,"5","Hsp90aa1"
0,0.712058929119345,0.968,0.867,0,"5","Tmbim6"
0,0.36647657117481,0.991,0.897,0,"5","Gapdh"
0,0.735913786105369,0.992,0.899,0,"5","Hint1"
0,1.37157134242767,1,0.907,0,"5","Calm2"
0,0.612817344633357,0.997,0.905,0,"5","Ndufa4"
0,1.56540980130042,1,0.967,0,"5","Calm1"
0,0.321796346385773,0.995,0.971,0,"5","Chchd2"
0,0.27061027257804,0.998,0.98,0,"5","Ddx5"
0,0.527464218491712,1,0.99,0,"5","Hsp90ab1"
0,0.503983024239905,1,0.992,0,"5","Ubb"
1.97626258336499e-323,0.772285858348723,0.391,0.198,4.96615024573787e-319,"5","Ubp1"
1.97626258336499e-323,1.02675430045058,0.25,0.108,4.96615024573787e-319,"5","Gin1"
7.90505033345994e-323,0.7370901400276,0.436,0.232,1.98646009829515e-318,"5","Eci2"
6.52166652510445e-322,0.588263239181344,0.604,0.361,1.6388295810935e-317,"5","Mrpl42"
9.68368665848843e-322,0.721922425482847,0.421,0.219,2.43341362041156e-317,"5","Atxn2"
1.55136612794151e-321,0.556589060511568,0.597,0.347,3.89842794290423e-317,"5","Tprgl"
2.92486862338018e-321,0.266473689089987,0.996,0.956,7.34990236369205e-317,"5","Hnrnpa2b1"
2.34285929257919e-320,0.647929234927587,0.447,0.237,5.88737111632225e-316,"5","Pitpnc1"
2.3873252007049e-320,0.522500444182755,0.682,0.424,5.99910949685135e-316,"5","Phf3"
5.02168322433043e-320,0.666832473813912,0.473,0.258,1.26189877744199e-315,"5","Zranb1"
8.44852254388532e-320,0.737830723611925,0.418,0.218,2.12302923005294e-315,"5","Prdx3"
1.90640170104303e-319,0.849292576999644,0.32,0.151,4.79059683455104e-315,"5","Akt2"
7.2261053229449e-319,0.836290365520445,0.316,0.149,1.81584800660282e-314,"5","Sbf2"
9.90334824462945e-319,0.794860857013771,0.369,0.184,2.48861238039293e-314,"5","Nvl"
1.85537460114055e-318,0.859657694507373,0.314,0.148,4.66237083520609e-314,"5","Caap1"
8.13761691427034e-318,0.594757140257027,0.531,0.299,2.04490175438699e-313,"5","Brd8"
3.05037710752452e-317,0.573155861279948,0.49,0.266,7.66529263349837e-313,"5","Dab2ip"
3.64227763255525e-317,0.878828879266441,0.316,0.15,9.1526794628481e-313,"5","Yipf6"
5.09640274821358e-317,0.89772404550379,0.303,0.141,1.28067504659859e-312,"5","Pdcl"
1.03142329983369e-316,0.948821385159397,0.279,0.127,2.59186361015207e-312,"5","Tsen15"
1.26057410839499e-316,0.626668172091745,0.509,0.285,3.16769667698577e-312,"5","Clcn3"
1.2851410285688e-316,0.65909224830762,0.515,0.292,3.22943089069054e-312,"5","Larp1"
1.5121155767733e-316,0.786280610256455,0.353,0.174,3.79979523287363e-312,"5","Daam1"
4.10504115652545e-316,0.345029480095365,0.934,0.771,1.03155579222328e-311,"5","Sec62"
4.33788075801174e-316,0.926044956050125,0.296,0.137,1.09006605568077e-311,"5","Fam98a"
2.54997955589143e-315,0.792622142346812,0.368,0.184,6.40784362599957e-311,"5","Stk16"
6.41568056077119e-315,0.6806890304898,0.335,0.161,1.61219636811619e-310,"5","Bpgm"
1.82206241765531e-314,0.863224139874996,0.292,0.134,4.57866064932602e-310,"5","Xpc"
2.79531600836958e-314,0.629990790887221,0.496,0.274,7.02434959743192e-310,"5","Herc2"
5.32395519808711e-314,0.567833361296399,0.593,0.351,1.33785670172731e-309,"5","Cul1"
6.34809322131984e-314,0.708962882241229,0.445,0.237,1.59521234558546e-309,"5","Trappc10"
3.87918808970908e-313,0.644809111595404,0.459,0.245,9.74801175062995e-309,"5","Hagh"
5.41612834821343e-313,0.824769083829926,0.27,0.121,1.36101889262255e-308,"5","Rmdn3"
6.82691959156213e-313,0.315445136732324,0.97,0.863,1.71553662416365e-308,"5","Sub1"
1.5432844603846e-312,0.601152437640091,0.513,0.286,3.87811952050046e-308,"5","Cdc37l1"
2.38193191481918e-312,0.693876902632021,0.455,0.245,5.98555670874913e-308,"5","Cs"
4.38952699721703e-312,0.928083245430148,0.274,0.123,1.10304423913067e-307,"5","Osbpl3"
5.47197250757088e-312,0.920009645912517,0.284,0.129,1.37505197142749e-307,"5","Metap1"
7.24067066531549e-312,0.417218704018245,0.835,0.586,1.81950813148713e-307,"5","Nucks1"
9.44297182541775e-312,0.949323949451838,0.279,0.127,2.37292439000923e-307,"5","Srprb"
1.833763365085e-311,0.619449577190653,0.521,0.292,4.60806396012209e-307,"5","Exoc3"
6.78334133907792e-311,0.572740785120522,0.634,0.387,1.70458584509689e-306,"5","Ube2n"
8.21459062010525e-311,0.886531105694501,0.289,0.133,2.06424447692625e-306,"5","Map4k3"
3.42883106708028e-310,0.483378505596649,0.763,0.496,8.61630958846605e-306,"5","Sdhb"
3.58071285369758e-310,0.809511094547952,0.333,0.161,8.99797333005664e-306,"5","Rbm18"
4.82036962130886e-310,0.958643638437224,0.269,0.121,1.2113106821387e-305,"5","Dvl3"
6.23545905079247e-310,0.500532681705888,0.671,0.411,1.56690850487364e-305,"5","Eif1b"
8.1287433860592e-310,0.668883855989043,0.323,0.153,2.04267192548282e-305,"5","Apbb2"
1.8706466795903e-309,0.667729749734545,0.419,0.217,4.70074804114247e-305,"5","Tmem106b"
2.7094630252621e-309,0.645564948692052,0.484,0.268,6.80860963618113e-305,"5","Napa"
1.21147553797921e-308,0.563820415562198,0.573,0.334,3.04431687938797e-304,"5","Ptpra"
1.61580435086626e-308,0.766058794343884,0.378,0.193,4.06035475329183e-304,"5","Slc48a1"
1.98979741515964e-308,0.45695609115212,0.716,0.447,5.00016192455466e-304,"5","Cmpk1"
3.34306381292498e-308,0.670477187331325,0.485,0.271,8.40078505549918e-304,"5","Mrpl48"
4.29442843906108e-308,0.988325343984328,0.255,0.113,1.07914692245166e-303,"5","Pphln1"
1.130609534789e-306,0.60358151494985,0.537,0.309,2.84110869997129e-302,"5","Rbm26"
1.56764455895842e-306,0.497411517180624,0.687,0.427,3.93933401220661e-302,"5","U2surp"
2.01046023979348e-306,0.974634474090069,0.255,0.112,5.05208553657704e-302,"5","Slc25a12"
3.39230796509761e-306,0.502944239438059,0.643,0.39,8.5245306854938e-302,"5","Supt16"
6.13318469255096e-306,0.421888757189322,0.64,0.384,1.54120798139113e-301,"5","Txnrd1"
6.34129564640016e-306,0.655461786440168,0.416,0.217,1.5935041829839e-301,"5","Srgap2"
1.00020417008125e-305,0.738492558864597,0.392,0.203,2.51341305899718e-301,"5","Gars"
1.35066523457668e-305,0.704237573599227,0.374,0.189,3.39408666796774e-301,"5","Rrm2b"
1.78671581890067e-305,1.00472879399179,0.267,0.123,4.4898381813155e-301,"5","Cdk14"
6.49837420583631e-305,0.85837835813241,0.324,0.158,1.63297645418461e-300,"5","Aasdhppt"
1.08038260553515e-304,0.254556015333161,0.999,0.979,2.71489344944927e-300,"5","Hspa8"
3.59890833032828e-304,0.651270224754829,0.432,0.229,9.04369674328193e-300,"5","Gabpb2"
5.09568697402723e-304,0.388971180520214,0.919,0.77,1.2804951797033e-299,"5","Cd9"
9.76399761567259e-304,0.79072642746623,0.358,0.179,2.45359496084237e-299,"5","Zkscan1"
1.85460470393428e-303,0.420489353702348,0.73,0.454,4.66043616051644e-299,"5","Rexo2"
2.90360252777162e-303,0.926935276686373,0.255,0.113,7.2964627920373e-299,"5","Letm2"
7.26282124092384e-303,0.815816576279902,0.31,0.147,1.82507434963175e-298,"5","Btbd9"
7.91015379173021e-303,0.702051701252839,0.389,0.2,1.98774254632389e-298,"5","Emsy"
1.28766758605368e-302,0.838496048649234,0.302,0.143,3.23577987699428e-298,"5","Fam210b"
1.60224005199972e-302,0.8102708764176,0.343,0.17,4.02626902667009e-298,"5","Hax1"
2.09626842756032e-302,0.691932291819486,0.433,0.231,5.26771293161633e-298,"5","Ccz1"
8.2756797537894e-302,0.759587011892213,0.348,0.173,2.07959556532974e-297,"5","Atxn1"
9.3124514278315e-302,0.687902691038652,0.413,0.216,2.34012591929978e-297,"5","Specc1l"
1.21272440515253e-301,0.740407067649876,0.357,0.178,3.0474551577078e-297,"5","Crebzf"
1.69294623205979e-301,0.593885744770777,0.539,0.31,4.25420458654304e-297,"5","Supt5"
1.79937553896242e-301,0.826502097401067,0.31,0.148,4.52165079185866e-297,"5","Pibf1"
2.46136729672417e-301,0.314708707952791,0.953,0.803,6.18516987993817e-297,"5","Selenok"
3.52421577576649e-301,0.704643991166977,0.424,0.226,8.8560018229236e-297,"5","Txndc15"
4.58310148897204e-301,0.518855289857757,0.653,0.404,1.15168757316378e-296,"5","Zmat2"
8.59725246251444e-301,0.772821393694923,0.344,0.174,2.16040357130525e-296,"5","Fam241a"
1.34811751323854e-300,0.64764926457049,0.482,0.268,3.38768449901713e-296,"5","Trpm7"
2.1793417909088e-299,0.892013437602528,0.266,0.12,5.47646798637473e-295,"5","Cdkn2aipnl"
4.2349423392385e-299,0.424119932419509,0.869,0.643,1.06419866042724e-294,"5","Vcp"
5.16562370968993e-299,0.680891209652894,0.46,0.253,1.29806958200798e-294,"5","9530068E07Rik"
5.7023343905866e-299,0.861966603024524,0.31,0.149,1.43293960901051e-294,"5","Ncbp1"
5.74496704437695e-299,0.481620658553247,0.642,0.388,1.44365276858148e-294,"5","Zcchc7"
3.28359502190529e-298,0.739176522758327,0.391,0.203,8.25134593054581e-294,"5","Vps37a"
7.93954806461026e-298,0.569505413599603,0.595,0.358,1.99512903315591e-293,"5","Ccdc47"
7.96294452557369e-298,0.573720601972158,0.441,0.234,2.00100832983141e-293,"5","Cd82"
8.49295474307649e-298,0.863848150300508,0.29,0.136,2.13419459738769e-293,"5","C2cd5"
9.84197733000645e-298,0.665294307227881,0.31,0.147,2.47319048325732e-293,"5","Rragd"
1.05585130687492e-297,0.487145765509886,0.702,0.449,2.65324874904598e-293,"5","Mef2a"
4.07036724129322e-297,0.493228859215717,0.657,0.412,1.02284258406457e-292,"5","Zfp106"
9.19683112810982e-297,0.653692778917377,0.442,0.238,2.31107169418272e-292,"5","Bcl7b"
1.55562936729352e-296,0.53613314483173,0.574,0.338,3.90914103707187e-292,"5","Pcmtd1"
1.71174959243818e-296,0.976824645521662,0.337,0.175,4.3014555508379e-292,"5","Pdlim1"
1.50584116743875e-295,0.510172862426416,0.672,0.422,3.78402826965682e-291,"5","Rrp1"
1.53704648251358e-295,0.613878922944544,0.498,0.281,3.86244410590837e-291,"5","Numa1"
1.7271269837378e-295,0.738300149944039,0.398,0.209,4.34009739743473e-291,"5","Prkcsh"
2.88276507081001e-295,0.861490798784672,0.305,0.147,7.24410034643847e-291,"5","Leo1"
3.5490150244795e-295,0.853262791252411,0.301,0.144,8.91831985501454e-291,"5","Ndufaf7"
6.13455527861825e-295,0.585607730620639,0.551,0.32,1.54155239596398e-290,"5","Actr10"
2.30057080052597e-294,0.863993330319177,0.309,0.149,5.78110436464171e-290,"5","Dlat"
2.83106536492507e-294,0.541940723147783,0.581,0.344,7.11418415552021e-290,"5","Dhx9"
4.39108508421693e-294,0.31197440639818,0.956,0.838,1.10343577081287e-289,"5","Ywhaz"
1.08562975587346e-293,0.546708339734769,0.592,0.355,2.72807901353442e-289,"5","Taok1"
1.43281176441694e-293,0.561809261045155,0.577,0.34,3.60051268280333e-289,"5","Emc6"
1.5096041458276e-293,0.632441194645846,0.45,0.244,3.79348425805018e-289,"5","Ate1"
3.84057950813196e-293,0.651417201710054,0.459,0.253,9.65099224598481e-289,"5","Lars"
1.01556035464316e-292,0.889301520896462,0.284,0.133,2.5520016151828e-288,"5","Sirt3"
1.14347280720563e-292,0.453364345191185,0.715,0.454,2.87343281722703e-288,"5","Cirbp"
2.2104801736344e-292,0.630259314262507,0.467,0.259,5.55471562832587e-288,"5","Trim33"
3.44582420829233e-292,0.664229464542878,0.411,0.217,8.65901165301779e-288,"5","Prdm2"
4.28013358383968e-292,0.71542591384896,0.349,0.173,1.07555476828307e-287,"5","Me2"
4.56186047785005e-292,0.94113954260334,0.254,0.114,1.14634991947894e-287,"5","Jrkl"
4.7818157516034e-292,0.649206326653613,0.332,0.162,1.20162248022042e-287,"5","Nlk"
5.05775122899707e-292,0.657166360430998,0.414,0.22,1.27096230633467e-287,"5","Bzw2"
7.47173296127645e-292,0.562608355945093,0.564,0.334,1.87757177583916e-287,"5","Cdc5l"
2.36835898960301e-291,0.839017161633132,0.294,0.139,5.9514493049734e-287,"5","Zbtb11"
4.18444234380555e-291,0.410171731022969,0.851,0.626,1.0515085165749e-286,"5","Tcf25"
5.08116761178213e-291,0.873414348503045,0.289,0.137,1.27684660916473e-286,"5","Apmap"
9.50602309060963e-291,0.666361097302005,0.434,0.234,2.38876854243929e-286,"5","Pdzd8"
4.53397928488911e-290,0.665778397416193,0.421,0.225,1.13934365449978e-285,"5","Pafah1b2"
1.1306390301879e-289,0.784324042400119,0.323,0.158,2.84118281895917e-285,"5","Dhx30"
1.23017820135622e-289,0.505260294993806,0.591,0.351,3.09131480218804e-285,"5","Dpy30"
2.20093525383507e-289,0.694871070962226,0.409,0.217,5.53073019936216e-285,"5","Egln2"
3.1895373658238e-289,0.75440414604148,0.353,0.18,8.01498844657863e-285,"5","Abraxas2"
4.51151319079456e-289,0.626480581724665,0.478,0.268,1.13369814971477e-284,"5","Pam16"
1.1549816488022e-288,0.576103992772635,0.526,0.304,2.90235338527505e-284,"5","Acbd3"
2.838546714637e-288,0.796590878897387,0.341,0.171,7.13298403921132e-284,"5","U2af1l4"
4.49377408387181e-288,0.684885552494814,0.423,0.231,1.12924048953615e-283,"5","Ufl1"
4.75879931064907e-288,0.69460019791678,0.396,0.208,1.19583867877301e-283,"5","Ubap2"
3.49517911940097e-287,0.897596102105378,0.283,0.133,8.7830356091427e-283,"5","Rbm10"
4.38138816210204e-287,0.716458228954646,0.42,0.228,1.10099903125462e-282,"5","Lrrfip2"
4.68990367658804e-287,0.697148169161713,0.415,0.224,1.17852589488981e-282,"5","Stt3b"
4.22465744480767e-286,0.942659158085659,0.264,0.122,1.06161416930572e-281,"5","Pigf"
2.17251995451258e-285,0.524325055949979,0.597,0.364,5.45932539369466e-281,"5","Zc3h13"
6.46859203255234e-285,0.900264512980968,0.26,0.119,1.62549249186008e-280,"5","Xrcc4"
9.81103734889475e-285,0.655366928484747,0.45,0.25,2.46541557540376e-280,"5","Rnf20"
3.01704447797655e-284,0.488727058241436,0.703,0.454,7.58153106870727e-280,"5","Uqcrfs1"
3.37550630012856e-284,0.67619872476309,0.394,0.205,8.48230978159306e-280,"5","Ddx23"
3.53721514641067e-284,0.544193725445046,0.569,0.336,8.88866794141537e-280,"5","Ubn1"
5.08980223731403e-284,0.877267793090641,0.277,0.13,1.27901640421464e-279,"5","Eif2b4"
9.91993958953327e-284,0.549906734313869,0.57,0.339,2.49278161945382e-279,"5","Gtf2a2"
1.24498323167728e-283,0.859106584353941,0.276,0.129,3.12851836288184e-279,"5","Ncapd3"
1.30430267154981e-283,0.737924494250662,0.355,0.18,3.27758218333751e-279,"5","Rnpepl1"
2.49355541944396e-283,0.581785395037359,0.517,0.3,6.26605541352072e-279,"5","Azin1"
1.18502066424277e-282,0.974123336592106,0.253,0.115,2.97783842717564e-278,"5","Crls1"
1.60202076391449e-282,0.546905210437837,0.543,0.316,4.02571797764071e-278,"5","Hnrnpul1"
4.78952048573666e-282,0.786869470068307,0.342,0.174,1.20355860286076e-277,"5","Rabggtb"
1.47132603818413e-281,0.471658828686521,0.688,0.434,3.69729520135291e-277,"5","Tmem134"
1.76351420154944e-281,0.921812767873461,0.264,0.123,4.4315348370736e-277,"5","Commd10"
1.14100151892713e-280,0.818729319168964,0.289,0.137,2.86722271691199e-276,"5","Foxo3"
2.9632897135792e-280,0.66900650091495,0.415,0.224,7.44645072125317e-276,"5","Snhg3"
3.02597755484803e-280,0.264863840551271,0.556,0.319,7.60397899757761e-276,"5","Hmgn2"
6.15268062640538e-280,0.293208063461904,0.805,0.504,1.54610711460941e-275,"5","Spint2"
7.18657429514579e-280,0.802569792196837,0.298,0.143,1.80591425462719e-275,"5","Man2a2"
8.1933500419826e-280,0.794427549831588,0.305,0.148,2.05890693204981e-275,"5","Dyrk1a"
1.29980260614324e-279,0.338985009627305,0.94,0.796,3.26627396897734e-275,"5","Cox6a1"
3.49103326649994e-279,0.379242883434416,0.877,0.686,8.7726174953877e-275,"5","Atp5k"
3.62164007395308e-279,0.828363262118125,0.297,0.144,9.10081934183669e-275,"5","Rufy1"
5.97714176774384e-279,0.52543130702495,0.61,0.374,1.50199595481635e-274,"5","Tm9sf2"
1.57564992424789e-278,0.7824756793733,0.316,0.156,3.95945069464252e-274,"5","Zbtb44"
2.22600703046774e-278,0.672926839842815,0.395,0.209,5.59373306686237e-274,"5","Pik3c2a"
2.61013671484899e-278,0.754585048552022,0.353,0.181,6.55901255074402e-274,"5","Letm1"
3.59694533414972e-278,0.706538259573168,0.4,0.214,9.03876393018482e-274,"5","Dld"
7.22399769201528e-278,0.787795404914112,0.303,0.147,1.81531838002652e-273,"5","Smc5"
1.96441712533199e-277,0.737536603281572,0.349,0.178,4.93638379424675e-273,"5","Fam168a"
